/Users/pslive1/Documents/Walk_Projext/BDL037_Suna_Walk_Take2/BDL037_Suna_EyeTracking_Walk2_Render/BDL037_Suna_EyeTracking_Walk2_Render.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes
BDL037_Suna_EyeTracking_Walk2_Render.mov,139,fixation,2121,70688.333333,70956.666667,268.333333,70421.666667,00:01:10.79000,245.490000,90.670000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,140,fixation,2175,70956.666667,74293.333333,3336.666667,72223.333333,00:01:12.59200,264.670000,129.580000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,141,fixation,2239,74693.333333,74861.666667,168.333333,74358.333333,00:01:14.72700,256.900000,478.370000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,142,fixation,2248,74928.333333,75228.333333,300.000000,74660.000000,00:01:15.02800,238.120000,447.010000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,143,fixation,2262,75495.000000,75595.000000,100.000000,75126.666667,00:01:15.49500,133.640000,268.960000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,144,fixation,2267,75661.666667,75761.666667,100.000000,75293.333333,00:01:15.66200,143.990000,307.510000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,145,fixation,2295,76563.333333,76696.666667,133.333333,76228.333333,00:01:16.59700,207.090000,421.200000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,146,fixation,2329,77698.333333,77865.000000,166.666667,77363.333333,00:01:17.73200,147.150000,372.230000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,147,fixation,2337,77998.333333,78098.333333,100.000000,77630.000000,00:01:17.99800,133.010000,444.330000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,148,fixation,2348,78331.666667,78465.000000,133.333333,77996.666667,00:01:18.36500,145.990000,220.760000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,149,fixation,2393,79833.333333,79966.666667,133.333333,79498.333333,00:01:19.86700,204.830000,438.170000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,150,fixation,2399,80000.000000,80201.666667,201.666667,79698.333333,00:01:20.06700,253.730000,464.650000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,151,fixation,2408,80368.333333,80468.333333,100.000000,80000.000000,00:01:20.36800,282.510000,404.430000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,152,fixation,2414,80535.000000,80668.333333,133.333333,80200.000000,00:01:20.56800,210.250000,383.930000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,153,fixation,2448,81636.666667,81836.666667,200.000000,81335.000000,00:01:21.70300,308.090000,162.390000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,154,fixation,2453,81836.666667,82003.333333,166.666667,81501.666667,00:01:21.87000,316.250000,178.100000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,155,fixation,2460,82036.666667,82236.666667,200.000000,81735.000000,00:01:22.10300,334.400000,233.120000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,156,fixation,2478,82670.000000,82805.000000,135.000000,82335.000000,00:01:22.70300,244.870000,171.090000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,157,fixation,2489,82871.666667,83371.666667,500.000000,82703.333333,00:01:23.07200,148.110000,170.130000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,158,fixation,2511,83705.000000,84005.000000,300.000000,83436.666667,00:01:23.80500,270.260000,31.340000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,159,fixation,2519,84038.333333,84206.666667,168.333333,83703.333333,00:01:24.07200,216.830000,27.030000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,160,fixation,2527,84306.666667,84473.333333,166.666667,83971.666667,00:01:24.34000,293.750000,130.360000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,161,fixation,2554,85206.666667,85340.000000,133.333333,84871.666667,00:01:25.24000,270.990000,159.490000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,162,fixation,2563,85340.000000,85841.666667,501.666667,85173.333333,00:01:25.54200,247.720000,131.980000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,163,fixation,2575,85841.666667,86108.333333,266.666667,85573.333333,00:01:25.94200,241.900000,83.750000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,164,fixation,2588,86108.333333,86708.333333,600.000000,86006.666667,00:01:26.37500,239.110000,153.240000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,165,fixation,2613,86708.333333,87810.000000,1101.666667,86841.666667,00:01:27.21000,263.990000,183.240000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,166,fixation,2642,87843.333333,88578.333333,735.000000,87810.000000,00:01:28.17800,290.870000,232.150000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,167,fixation,2727,88945.000000,93183.333333,4238.333333,90646.666667,00:01:31.01500,241.930000,86.600000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,168,fixation,2837,93416.666667,96053.333333,2636.666667,94316.666667,00:01:34.68500,218.850000,88.120000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,169,fixation,2906,96086.666667,97990.000000,1903.333333,96620.000000,00:01:36.98800,204.830000,110.760000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,170,fixation,2938,97990.000000,98223.333333,233.333333,97688.333333,00:01:38.05700,173.900000,76.230000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,171,fixation,2969,99025.000000,99225.000000,200.000000,98723.333333,00:01:39.09200,215.410000,459.950000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,172,fixation,2978,99358.333333,99491.666667,133.333333,99023.333333,00:01:39.39200,167.330000,426.090000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,173,fixation,2988,99725.000000,99825.000000,100.000000,99356.666667,00:01:39.72500,117.760000,310.990000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,174,fixation,2992,99825.000000,99958.333333,133.333333,99490.000000,00:01:39.85800,116.750000,292.290000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,175,fixation,3001,100058.333333,100360.000000,301.666667,99791.666667,00:01:40.16000,170.210000,336.060000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,176,fixation,3034,101193.333333,101393.333333,200.000000,100891.666667,00:01:41.26000,265.550000,75.390000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,177,fixation,3040,101460.000000,101561.666667,101.666667,101091.666667,00:01:41.46000,184.860000,84.180000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,178,fixation,3043,101561.666667,101661.666667,100.000000,101193.333333,00:01:41.56200,173.810000,166.710000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,179,fixation,3072,102461.666667,102661.666667,200.000000,102160.000000,00:01:42.52800,393.480000,189.440000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,180,fixation,3095,103296.666667,103396.666667,100.000000,102928.333333,00:01:43.29700,81.940000,78.940000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,181,fixation,3098,103396.666667,103496.666667,100.000000,103028.333333,00:01:43.39700,61.160000,79.130000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,182,fixation,3104,103530.000000,103730.000000,200.000000,103228.333333,00:01:43.59700,138.090000,99.390000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,183,fixation,3128,104331.666667,104531.666667,200.000000,104030.000000,00:01:44.39800,134.290000,61.300000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,184,fixation,3150,105098.333333,105231.666667,133.333333,104763.333333,00:01:45.13200,174.440000,71.650000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,185,fixation,3216,105398.333333,109336.666667,3938.333333,106966.666667,00:01:47.33500,232.960000,190.200000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,186,fixation,3293,109370.000000,110505.000000,1135.000000,109536.666667,00:01:49.90500,225.830000,134.020000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,187,fixation,3329,110671.666667,111640.000000,968.333333,110738.333333,00:01:51.10700,209.110000,292.150000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,188,fixation,3350,111706.666667,111973.333333,266.666667,111438.333333,00:01:51.80700,227.490000,298.190000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,189,fixation,3366,112106.666667,112675.000000,568.333333,111973.333333,00:01:52.34200,217.040000,178.180000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,190,fixation,3391,112975.000000,113441.666667,466.666667,112806.666667,00:01:53.17500,335.950000,268.550000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,191,fixation,3400,113475.000000,113576.666667,101.666667,113106.666667,00:01:53.47500,305.040000,246.510000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,192,fixation,3411,113643.333333,114143.333333,500.000000,113475.000000,00:01:53.84300,290.810000,172.900000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,193,fixation,3422,114143.333333,114376.666667,233.333333,113841.666667,00:01:54.21000,357.720000,172.270000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,194,fixation,3440,114543.333333,115178.333333,635.000000,114441.666667,00:01:54.81000,408.670000,232.460000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,195,fixation,3464,115411.666667,115878.333333,466.666667,115243.333333,00:01:55.61200,326.390000,103.280000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,196,fixation,3491,115878.333333,117246.666667,1368.333333,116145.000000,00:01:56.51300,256.790000,86.400000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,197,fixation,3526,117280.000000,118148.333333,868.333333,117313.333333,00:01:57.68200,273.450000,108.360000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,198,fixation,3567,118215.000000,119950.000000,1735.000000,118681.666667,00:01:59.05000,246.280000,88.380000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,199,fixation,3611,120451.666667,120685.000000,233.333333,120150.000000,00:02:00.51800,213.910000,466.270000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,200,fixation,3631,121051.666667,121418.333333,366.666667,120816.666667,00:02:01.18500,248.730000,418.710000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,201,fixation,3641,121520.000000,121620.000000,100.000000,121151.666667,00:02:01.52000,208.410000,383.170000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,202,fixation,3673,122553.333333,122686.666667,133.333333,122218.333333,00:02:02.58700,113.970000,402.070000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,203,fixation,3677,122686.666667,122820.000000,133.333333,122351.666667,00:02:02.72000,88.830000,405.370000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,204,fixation,3697,123355.000000,123488.333333,133.333333,123020.000000,00:02:03.38800,280.980000,206.550000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,205,fixation,3720,124155.000000,124256.666667,101.666667,123786.666667,00:02:04.15500,184.900000,70.680000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,206,fixation,3724,124256.666667,124423.333333,166.666667,123921.666667,00:02:04.29000,208.360000,37.150000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,207,fixation,3736,124523.333333,124923.333333,400.000000,124321.666667,00:02:04.69000,174.970000,80.290000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,208,fixation,3745,124923.333333,125156.666667,233.333333,124621.666667,00:02:04.99000,181.030000,104.950000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,209,fixation,3751,125156.666667,125290.000000,133.333333,124821.666667,00:02:05.19000,186.330000,76.040000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,210,fixation,3757,125356.666667,125525.000000,168.333333,125021.666667,00:02:05.39000,223.750000,114.050000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,211,fixation,3763,125525.000000,125758.333333,233.333333,125223.333333,00:02:05.59200,216.080000,157.190000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,212,fixation,3773,125825.000000,126091.666667,266.666667,125556.666667,00:02:05.92500,218.560000,213.630000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,213,fixation,3789,126325.000000,126691.666667,366.666667,126090.000000,00:02:06.45800,308.460000,247.800000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,214,fixation,3798,126758.333333,126860.000000,101.666667,126390.000000,00:02:06.75800,332.900000,292.100000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,215,fixation,3822,127293.333333,127893.333333,600.000000,127191.666667,00:02:07.56000,270.520000,107.670000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,216,fixation,3839,128093.333333,128261.666667,168.333333,127758.333333,00:02:08.12700,248.190000,180.520000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,217,fixation,3843,128261.666667,128361.666667,100.000000,127893.333333,00:02:08.26200,251.450000,187.540000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,218,fixation,3851,128428.333333,128695.000000,266.666667,128160.000000,00:02:08.52800,258.500000,241.030000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,219,fixation,3878,129128.333333,129796.666667,668.333333,129060.000000,00:02:09.42800,215.460000,260.710000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,220,fixation,3914,130496.666667,130865.000000,368.333333,130261.666667,00:02:10.63000,166.580000,216.660000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,221,fixation,3951,131831.666667,131965.000000,133.333333,131496.666667,00:02:11.86500,137.690000,323.730000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,222,fixation,4024,134268.333333,134435.000000,166.666667,133933.333333,00:02:14.30200,358.760000,188.250000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,223,fixation,4042,134903.333333,135003.333333,100.000000,134535.000000,00:02:14.90300,282.340000,262.520000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,224,fixation,4092,136505.000000,136705.000000,200.000000,136203.333333,00:02:16.57200,206.190000,211.820000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,225,fixation,4098,136705.000000,136905.000000,200.000000,136403.333333,00:02:16.77200,203.130000,248.150000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,226,fixation,4106,137005.000000,137138.333333,133.333333,136670.000000,00:02:17.03800,114.690000,232.280000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,227,fixation,4117,137338.333333,137573.333333,235.000000,137036.666667,00:02:17.40500,188.750000,258.840000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,228,fixation,4139,138140.000000,138240.000000,100.000000,137771.666667,00:02:18.14000,154.110000,203.940000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,229,fixation,4142,138240.000000,138340.000000,100.000000,137871.666667,00:02:18.24000,243.430000,377.640000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,230,fixation,4193,139941.666667,140041.666667,100.000000,139573.333333,00:02:19.94200,95.760000,305.090000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,231,fixation,4325,144248.333333,144515.000000,266.666667,143980.000000,00:02:24.34800,176.160000,73.740000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,232,fixation,4335,144615.000000,144848.333333,233.333333,144313.333333,00:02:24.68200,124.740000,137.970000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,233,fixation,4346,145015.000000,145148.333333,133.333333,144680.000000,00:02:25.04800,131.400000,197.230000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,234,fixation,4351,145215.000000,145315.000000,100.000000,144846.666667,00:02:25.21500,177.480000,177.720000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,235,fixation,4373,145883.333333,146116.666667,233.333333,145581.666667,00:02:25.95000,165.950000,154.860000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,236,fixation,4389,146416.666667,146616.666667,200.000000,146115.000000,00:02:26.48300,181.250000,249.740000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,237,fixation,4400,146750.000000,147018.333333,268.333333,146481.666667,00:02:26.85000,158.100000,326.080000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,238,fixation,4416,147385.000000,147485.000000,100.000000,147016.666667,00:02:27.38500,234.490000,76.110000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,239,fixation,4437,148085.000000,148185.000000,100.000000,147716.666667,00:02:28.08500,263.860000,54.160000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,240,fixation,4467,149053.333333,149186.666667,133.333333,148718.333333,00:02:29.08700,138.960000,146.510000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,241,fixation,4472,149220.000000,149386.666667,166.666667,148885.000000,00:02:29.25300,154.730000,129.360000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,242,fixation,4497,149988.333333,150255.000000,266.666667,149720.000000,00:02:30.08800,189.490000,94.400000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,243,fixation,4524,150890.000000,151156.666667,266.666667,150621.666667,00:02:30.99000,187.490000,196.490000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,244,fixation,4529,151156.666667,151256.666667,100.000000,150788.333333,00:02:31.15700,210.220000,206.740000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,245,fixation,4532,151256.666667,151356.666667,100.000000,150888.333333,00:02:31.25700,218.520000,160.120000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,246,fixation,4537,151423.333333,151523.333333,100.000000,151055.000000,00:02:31.42300,187.560000,119.640000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,247,fixation,4549,151523.333333,152190.000000,666.666667,151455.000000,00:02:31.82300,181.580000,111.650000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,248,fixation,4562,152190.000000,152391.666667,201.666667,151890.000000,00:02:32.25800,212.890000,155.880000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,249,fixation,4569,152491.666667,152591.666667,100.000000,152123.333333,00:02:32.49200,255.300000,279.830000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,250,fixation,4577,152758.333333,152858.333333,100.000000,152390.000000,00:02:32.75800,145.360000,59.660000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,251,fixation,4585,152958.333333,153158.333333,200.000000,152656.666667,00:02:33.02500,189.810000,65.470000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,252,fixation,4610,153860.000000,153960.000000,100.000000,153491.666667,00:02:33.86000,148.650000,35.140000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,253,fixation,4617,153993.333333,154293.333333,300.000000,153725.000000,00:02:34.09300,167.930000,72.370000,-1000.000000,-1000.000000,,,
BDL037_Suna_EyeTracking_Walk2_Render.mov,254,fixation,4628,154393.333333,154593.333333,200.000000,154091.666667,00:02:34.46000,128.250000,10.270000,-1000.000000,-1000.000000,,,
