/Users/pslive1/Documents/Walk_Projext/BDL064_Kermit_EyeTracking_Walk/BDL064_Kermit_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes
BDL064_Kermit_EyeTracking_Walk.mov,559,fixation,10149,338523.333333,338990.000000,466.666667,338355.000000,00:05:38.72300,346.230000,185.550000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,560,fixation,10167,338990.000000,339725.000000,735.000000,338956.666667,00:05:39.32500,363.250000,219.660000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,561,fixation,10200,339791.666667,341160.000000,1368.333333,340056.666667,00:05:40.42500,277.840000,207.780000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,562,fixation,10239,341493.333333,342061.666667,568.333333,341358.333333,00:05:41.72700,400.600000,167.480000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,563,fixation,10255,342195.000000,342395.000000,200.000000,341893.333333,00:05:42.26200,307.800000,129.110000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,564,fixation,10267,342628.333333,342795.000000,166.666667,342293.333333,00:05:42.66200,328.460000,135.910000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,565,fixation,10279,342795.000000,343430.000000,635.000000,342693.333333,00:05:43.06200,336.750000,143.800000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,566,fixation,10297,343496.666667,343930.000000,433.333333,343295.000000,00:05:43.66300,370.390000,133.470000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,567,fixation,10314,343930.000000,344631.666667,701.666667,343861.666667,00:05:44.23000,320.220000,200.310000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,568,fixation,10330,344698.333333,344931.666667,233.333333,344396.666667,00:05:44.76500,309.070000,178.300000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,569,fixation,10343,345065.000000,345398.333333,333.333333,344830.000000,00:05:45.19800,366.970000,161.290000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,570,fixation,10363,345431.666667,346400.000000,968.333333,345498.333333,00:05:45.86700,351.000000,167.040000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,571,fixation,10424,347801.666667,348101.666667,300.000000,347533.333333,00:05:47.90200,390.790000,238.800000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,572,fixation,10433,348135.000000,348368.333333,233.333333,347833.333333,00:05:48.20200,427.530000,282.230000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,573,fixation,10442,348435.000000,348670.000000,235.000000,348135.000000,00:05:48.50300,419.950000,272.900000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,574,fixation,10448,348670.000000,348803.333333,133.333333,348335.000000,00:05:48.70300,440.760000,286.340000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,575,fixation,10473,349503.333333,349636.666667,133.333333,349168.333333,00:05:49.53700,18.260000,276.290000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,576,fixation,10492,350038.333333,350371.666667,333.333333,349803.333333,00:05:50.17200,135.140000,366.210000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,577,fixation,10531,351373.333333,351673.333333,300.000000,351105.000000,00:05:51.47300,10.130000,283.370000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,578,fixation,10581,352875.000000,353508.333333,633.333333,352773.333333,00:05:53.14200,240.380000,237.500000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,579,fixation,10686,353708.333333,359650.000000,5941.666667,356278.333333,00:05:56.64700,208.080000,303.540000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,580,fixation,10812,360050.000000,361718.333333,1668.333333,360483.333333,00:06:00.85200,42.960000,320.870000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,581,fixation,10903,361953.333333,365891.666667,3938.333333,363520.000000,00:06:03.88800,131.750000,291.370000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,582,fixation,10997,366991.666667,367125.000000,133.333333,366656.666667,00:06:07.02500,87.390000,153.240000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,583,fixation,11031,368126.666667,368293.333333,166.666667,367791.666667,00:06:08.16000,20.460000,272.750000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,584,fixation,11042,368360.000000,368761.666667,401.666667,368160.000000,00:06:08.52800,77.960000,224.230000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,585,fixation,11055,368895.000000,369095.000000,200.000000,368593.333333,00:06:08.96200,134.920000,202.490000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,586,fixation,11103,370563.333333,370663.333333,100.000000,370195.000000,00:06:10.56300,1.220000,207.110000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,587,fixation,11118,371030.000000,371198.333333,168.333333,370695.000000,00:06:11.06300,15.280000,314.660000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,588,fixation,11128,371298.333333,371565.000000,266.666667,371030.000000,00:06:11.39800,8.640000,248.170000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,589,fixation,11157,372131.666667,372700.000000,568.333333,371996.666667,00:06:12.36500,11.230000,324.110000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,590,fixation,11185,373266.666667,373400.000000,133.333333,372931.666667,00:06:13.30000,1.010000,293.370000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,591,fixation,11255,375603.333333,375736.666667,133.333333,375268.333333,00:06:15.63700,158.410000,250.590000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,592,fixation,11262,375770.000000,376070.000000,300.000000,375501.666667,00:06:15.87000,106.080000,317.860000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,593,fixation,11272,376070.000000,376436.666667,366.666667,375835.000000,00:06:16.20300,73.740000,319.690000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,594,fixation,11309,377438.333333,377538.333333,100.000000,377070.000000,00:06:17.43800,24.170000,280.040000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,595,fixation,11320,377705.000000,378006.666667,301.666667,377436.666667,00:06:17.80500,38.310000,236.700000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,596,fixation,11328,378006.666667,378240.000000,233.333333,377705.000000,00:06:18.07300,85.260000,273.830000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,597,fixation,11348,378240.000000,379308.333333,1068.333333,378371.666667,00:06:18.74000,71.320000,323.610000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,598,fixation,11390,379675.000000,380710.000000,1035.000000,379773.333333,00:06:20.14200,14.640000,280.240000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,599,fixation,11515,383045.000000,385681.666667,2636.666667,383945.000000,00:06:24.31300,53.440000,289.040000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,600,fixation,11580,385715.000000,387318.333333,1603.333333,386115.000000,00:06:26.48300,47.400000,358.750000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,601,fixation,11644,388285.000000,389020.000000,735.000000,388251.666667,00:06:28.62000,42.130000,271.140000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,602,fixation,11658,389053.333333,389186.666667,133.333333,388718.333333,00:06:29.08700,10.280000,311.540000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,603,fixation,11667,389353.333333,389520.000000,166.666667,389018.333333,00:06:29.38700,22.740000,286.150000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,604,fixation,11712,390888.333333,390988.333333,100.000000,390520.000000,00:06:30.88800,130.830000,262.580000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,605,fixation,11722,391088.333333,391456.666667,368.333333,390855.000000,00:06:31.22300,75.360000,287.710000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,606,fixation,11736,391456.666667,392023.333333,566.666667,391321.666667,00:06:31.69000,29.940000,263.280000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,607,fixation,11759,392156.666667,392825.000000,668.333333,392088.333333,00:06:32.45700,23.380000,257.480000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,608,fixation,11821,393425.000000,395728.333333,2303.333333,394158.333333,00:06:34.52700,30.180000,238.890000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,609,fixation,11873,395895.000000,396696.666667,801.666667,395893.333333,00:06:36.26200,34.520000,256.520000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,610,fixation,11888,396730.000000,396896.666667,166.666667,396395.000000,00:06:36.76300,76.680000,209.860000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,611,fixation,11896,396930.000000,397230.000000,300.000000,396661.666667,00:06:37.03000,121.310000,244.510000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,612,fixation,11907,397230.000000,397663.333333,433.333333,397028.333333,00:06:37.39700,118.190000,286.700000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,613,fixation,11922,397865.000000,397998.333333,133.333333,397530.000000,00:06:37.89800,62.800000,266.350000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,614,fixation,11928,397998.333333,398298.333333,300.000000,397730.000000,00:06:38.09800,81.290000,244.970000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,615,fixation,11946,398398.333333,399098.333333,700.000000,398330.000000,00:06:38.69800,48.100000,284.520000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,616,fixation,11994,399400.000000,401301.666667,1901.666667,399931.666667,00:06:40.30000,193.430000,413.230000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,617,fixation,12028,401301.666667,401635.000000,333.333333,401066.666667,00:06:41.43500,229.830000,412.760000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,618,fixation,12042,401903.333333,402003.333333,100.000000,401535.000000,00:06:41.90300,49.660000,344.820000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,619,fixation,12047,402070.000000,402170.000000,100.000000,401701.666667,00:06:42.07000,25.270000,323.350000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,620,fixation,12075,402870.000000,403205.000000,335.000000,402635.000000,00:06:43.00300,89.740000,150.080000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,621,fixation,12084,403271.666667,403438.333333,166.666667,402936.666667,00:06:43.30500,111.230000,101.040000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,622,fixation,12124,403671.666667,405706.666667,2035.000000,404271.666667,00:06:44.64000,98.770000,311.310000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,623,fixation,12163,405875.000000,406108.333333,233.333333,405573.333333,00:06:45.94200,135.080000,239.590000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,624,fixation,12196,406175.000000,408010.000000,1835.000000,406673.333333,00:06:47.04200,24.040000,272.120000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,625,fixation,12246,408510.000000,409011.666667,501.666667,408343.333333,00:06:48.71200,31.010000,281.210000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,626,fixation,12270,409478.333333,409645.000000,166.666667,409143.333333,00:06:49.51200,4.890000,323.240000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,627,fixation,12279,409778.333333,409946.666667,168.333333,409443.333333,00:06:49.81200,127.830000,227.840000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,628,fixation,12298,410013.333333,410946.666667,933.333333,410078.333333,00:06:50.44700,123.330000,254.050000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,629,fixation,12318,411046.666667,411248.333333,201.666667,410745.000000,00:06:51.11300,46.680000,233.300000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,630,fixation,12356,412281.666667,412583.333333,301.666667,412013.333333,00:06:52.38200,18.850000,331.200000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,631,fixation,12365,412616.666667,412816.666667,200.000000,412315.000000,00:06:52.68300,82.740000,282.960000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,632,fixation,12372,412883.333333,413016.666667,133.333333,412548.333333,00:06:52.91700,110.500000,231.290000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,633,fixation,12386,413116.666667,413716.666667,600.000000,413015.000000,00:06:53.38300,164.420000,248.840000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,634,fixation,12401,413850.000000,414018.333333,168.333333,413516.666667,00:06:53.88500,203.250000,273.490000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,635,fixation,12406,414051.666667,414151.666667,100.000000,413683.333333,00:06:54.05200,187.240000,299.220000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,636,fixation,12415,414251.666667,414551.666667,300.000000,413983.333333,00:06:54.35200,154.970000,377.950000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,637,fixation,12424,414618.333333,414751.666667,133.333333,414283.333333,00:06:54.65200,155.640000,365.990000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,638,fixation,12433,414918.333333,415085.000000,166.666667,414583.333333,00:06:54.95200,113.590000,271.940000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,639,fixation,12442,415220.000000,415353.333333,133.333333,414885.000000,00:06:55.25300,56.000000,269.720000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,640,fixation,12448,415386.666667,415620.000000,233.333333,415085.000000,00:06:55.45300,4.090000,294.290000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,641,fixation,12462,415620.000000,416286.666667,666.666667,415551.666667,00:06:55.92000,26.950000,294.170000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,642,fixation,12481,416555.000000,416655.000000,100.000000,416186.666667,00:06:56.55500,207.410000,278.950000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,643,fixation,12485,416655.000000,416788.333333,133.333333,416320.000000,00:06:56.68800,184.040000,290.350000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,644,fixation,12497,416821.666667,417421.666667,600.000000,416720.000000,00:06:57.08800,134.590000,282.840000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,645,fixation,12511,417455.000000,417721.666667,266.666667,417186.666667,00:06:57.55500,135.450000,265.170000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,646,fixation,12518,417721.666667,417923.333333,201.666667,417420.000000,00:06:57.78800,127.130000,277.890000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,647,fixation,12542,418390.000000,418890.000000,500.000000,418221.666667,00:06:58.59000,53.040000,180.830000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,648,fixation,12556,419023.333333,419156.666667,133.333333,418688.333333,00:06:59.05700,29.240000,263.840000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,649,fixation,12564,419258.333333,419491.666667,233.333333,418956.666667,00:06:59.32500,86.760000,234.880000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,650,fixation,12572,419558.333333,419691.666667,133.333333,419223.333333,00:06:59.59200,154.500000,234.100000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,651,fixation,12597,419758.333333,421193.333333,1435.000000,420056.666667,00:07:00.42500,165.250000,291.570000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,652,fixation,12632,421493.333333,421793.333333,300.000000,421225.000000,00:07:01.59300,125.600000,240.200000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,653,fixation,12644,421826.666667,422228.333333,401.666667,421626.666667,00:07:01.99500,65.990000,229.010000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,654,fixation,12664,422261.666667,423161.666667,900.000000,422293.333333,00:07:02.66200,60.680000,278.580000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,655,fixation,12692,423596.666667,423696.666667,100.000000,423228.333333,00:07:03.59700,151.350000,270.610000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,656,fixation,12705,423796.666667,424330.000000,533.333333,423661.666667,00:07:04.03000,106.240000,367.030000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,657,fixation,12730,424765.000000,425065.000000,300.000000,424496.666667,00:07:04.86500,119.600000,169.300000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,658,fixation,12759,425498.333333,426233.333333,735.000000,425463.333333,00:07:05.83200,27.680000,247.710000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,659,fixation,12795,426700.000000,427468.333333,768.333333,426665.000000,00:07:07.03300,45.480000,213.140000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,660,fixation,12831,427535.000000,429036.666667,1501.666667,427866.666667,00:07:08.23500,93.630000,277.280000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,661,fixation,12861,429203.333333,429336.666667,133.333333,428868.333333,00:07:09.23700,169.920000,210.660000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,662,fixation,12900,429503.333333,431673.333333,2170.000000,430170.000000,00:07:10.53800,69.260000,277.690000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,663,fixation,12938,431740.000000,431973.333333,233.333333,431438.333333,00:07:11.80700,73.740000,210.440000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,664,fixation,12950,432040.000000,432440.000000,400.000000,431838.333333,00:07:12.20700,31.500000,269.470000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,665,fixation,12961,432440.000000,432775.000000,335.000000,432206.666667,00:07:12.57500,12.140000,270.590000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,666,fixation,12970,432808.333333,433008.333333,200.000000,432506.666667,00:07:12.87500,52.470000,240.040000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,667,fixation,12976,433075.000000,433175.000000,100.000000,432706.666667,00:07:13.07500,119.140000,222.120000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,668,fixation,12981,433208.333333,433341.666667,133.333333,432873.333333,00:07:13.24200,161.460000,196.570000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,669,fixation,12987,433341.666667,433608.333333,266.666667,433073.333333,00:07:13.44200,136.020000,203.960000,-1000.000000,-1000.000000,,,
