/Users/pslive1/Documents/Walk_Projext/BDL004_Goose_EyeTracking_Walk/BDL004_Goose_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,ToCut
BDL004_Goose_EyeTracking_Walk.mov,690,fixation,11222,374323.3333,374891.6667,568.333333,374490,06:14.6,171.81,239.41,64,62,
BDL004_Goose_EyeTracking_Walk.mov,691,fixation,11236,374958.3333,375158.3333,200,374956.6667,06:15.0,119.76,292.18,67,67,
BDL004_Goose_EyeTracking_Walk.mov,692,fixation,11240,375158.3333,375258.3333,100,375090,06:15.2,141.25,381.6,76,68,
BDL004_Goose_EyeTracking_Walk.mov,693,fixation,11244,375258.3333,375425,166.666667,375223.3333,06:15.3,159.87,300.6,83,78,
BDL004_Goose_EyeTracking_Walk.mov,694,fixation,11252,375558.3333,375658.3333,100,375490,06:15.6,113.48,265.55,92,81,
BDL004_Goose_EyeTracking_Walk.mov,695,fixation,11260,375658.3333,376093.3333,435,375758.3333,06:15.8,148.85,375.09,80,80,
BDL004_Goose_EyeTracking_Walk.mov,696,fixation,11287,376693.3333,376860,166.666667,376658.3333,06:16.7,144.77,155.05,88,90,
BDL004_Goose_EyeTracking_Walk.mov,697,fixation,11295,376960,377128.3333,168.333333,376925,06:17.0,183.23,223.83,94,93,
BDL004_Goose_EyeTracking_Walk.mov,698,fixation,11300,377161.6667,377261.6667,100,377093.3333,06:17.2,166.75,237.56,102,93,
BDL004_Goose_EyeTracking_Walk.mov,699,fixation,11315,377461.6667,377961.6667,500,377593.3333,06:17.7,205.25,227.61,92,92,
BDL004_Goose_EyeTracking_Walk.mov,700,fixation,11329,378061.6667,378261.6667,200,378060,06:18.1,194.6,235,84,85,
BDL004_Goose_EyeTracking_Walk.mov,701,fixation,11337,378261.6667,378630,368.333333,378328.3333,06:18.4,173.18,206.81,68,71,
BDL004_Goose_EyeTracking_Walk.mov,702,fixation,11347,378696.6667,378863.3333,166.666667,378661.6667,06:18.7,190.98,252.01,84,84,
BDL004_Goose_EyeTracking_Walk.mov,703,fixation,11353,378863.3333,379096.6667,233.333333,378861.6667,06:18.9,205.56,287.52,88,88,
BDL004_Goose_EyeTracking_Walk.mov,704,fixation,11366,379096.6667,379698.3333,601.666667,379295,06:19.4,164.29,369.95,75,75,
BDL004_Goose_EyeTracking_Walk.mov,705,fixation,11381,379831.6667,379965,133.333333,379796.6667,06:19.9,149.35,386.34,40,80,
BDL004_Goose_EyeTracking_Walk.mov,706,fixation,11386,379965,380198.3333,233.333333,379963.3333,06:20.0,121.36,361.03,76,61,
BDL004_Goose_EyeTracking_Walk.mov,707,fixation,11401,380531.6667,380631.6667,100,380463.3333,06:20.5,126.14,392.13,80,80,
BDL004_Goose_EyeTracking_Walk.mov,708,fixation,11409,380798.3333,380898.3333,100,380730,06:20.8,153.92,364.28,83,61,
BDL004_Goose_EyeTracking_Walk.mov,709,fixation,11444,381866.6667,382166.6667,300,381898.3333,06:22.0,75.02,261.92,66,53,
BDL004_Goose_EyeTracking_Walk.mov,710,fixation,11452,382166.6667,382368.3333,201.666667,382166.6667,06:22.2,31.91,263.31,53,46,
BDL004_Goose_EyeTracking_Walk.mov,711,fixation,11477,383068.3333,383168.3333,100,383000,06:23.1,218.16,414.42,80,80,
BDL004_Goose_EyeTracking_Walk.mov,712,fixation,11485,383301.6667,383435,133.333333,383266.6667,06:23.3,255.35,431.79,50,59,
BDL004_Goose_EyeTracking_Walk.mov,713,fixation,11492,383536.6667,383703.3333,166.666667,383501.6667,06:23.6,256.03,355.17,30,49,
BDL004_Goose_EyeTracking_Walk.mov,714,fixation,11515,383970,384805,835,384268.3333,06:24.3,307.37,343.95,66,59,
BDL004_Goose_EyeTracking_Walk.mov,715,fixation,11532,384838.3333,385038.3333,200,384836.6667,06:24.9,356.72,335.41,72,65,
BDL004_Goose_EyeTracking_Walk.mov,716,fixation,11568,385771.6667,386506.6667,735,386038.3333,06:26.1,278.48,381.33,52,55,
BDL004_Goose_EyeTracking_Walk.mov,717,fixation,11592,386806.6667,387073.3333,266.666667,386838.3333,06:26.9,115.79,298.16,54,48,
BDL004_Goose_EyeTracking_Walk.mov,718,fixation,11617,387408.3333,388175,766.666667,387673.3333,06:27.7,266.85,361.31,80,80,
BDL004_Goose_EyeTracking_Walk.mov,719,fixation,11636,388375,388475,100,388306.6667,06:28.4,150.48,387.66,51,46,
BDL004_Goose_EyeTracking_Walk.mov,720,fixation,11653,388643.3333,389310,666.666667,388875,06:28.9,168.87,320.5,68,61,
BDL004_Goose_EyeTracking_Walk.mov,721,fixation,11665,389310,389443.3333,133.333333,389275,06:29.3,157.77,399.29,68,60,
BDL004_Goose_EyeTracking_Walk.mov,722,fixation,11680,389643.3333,390111.6667,468.333333,389776.6667,06:29.8,258.1,369.99,84,51,
BDL004_Goose_EyeTracking_Walk.mov,723,fixation,11690,390145,390278.3333,133.333333,390110,06:30.2,308.41,355.84,64,71,
BDL004_Goose_EyeTracking_Walk.mov,724,fixation,11699,390278.3333,390745,466.666667,390410,06:30.5,332.45,357.84,56,56,
BDL004_Goose_EyeTracking_Walk.mov,725,fixation,11712,390778.3333,391146.6667,368.333333,390843.3333,06:30.9,376.17,351.66,60,63,
BDL004_Goose_EyeTracking_Walk.mov,726,fixation,11729,391446.6667,391613.3333,166.666667,391411.6667,06:31.5,270.34,300.99,72,72,
BDL004_Goose_EyeTracking_Walk.mov,727,fixation,11744,391680,392381.6667,701.666667,391911.6667,06:32.0,283.96,360.67,55,68,
BDL004_Goose_EyeTracking_Walk.mov,728,fixation,11760,392515,392615,100,392446.6667,06:32.5,166.65,396.04,46,40,
BDL004_Goose_EyeTracking_Walk.mov,729,fixation,11772,392815,393115,300,392846.6667,06:32.9,148.83,293.22,49,46,
BDL004_Goose_EyeTracking_Walk.mov,730,fixation,11796,393448.3333,394083.3333,635,393648.3333,06:33.7,253.97,361.27,64,62,
BDL004_Goose_EyeTracking_Walk.mov,731,fixation,11812,394216.6667,394350,133.333333,394181.6667,06:34.3,375.26,343.52,64,60,
BDL004_Goose_EyeTracking_Walk.mov,732,fixation,11817,394416.6667,394516.6667,100,394348.3333,06:34.4,373.83,337.8,49,48,
BDL004_Goose_EyeTracking_Walk.mov,733,fixation,11837,395085,395185,100,395016.6667,06:35.1,421.37,304.78,52,45,
BDL004_Goose_EyeTracking_Walk.mov,734,fixation,11872,395951.6667,396620,668.333333,396185,06:36.3,193.93,372.41,51,51,
BDL004_Goose_EyeTracking_Walk.mov,735,fixation,11895,396686.6667,397420,733.333333,396951.6667,06:37.0,251.98,403.57,56,60,
BDL004_Goose_EyeTracking_Walk.mov,736,fixation,11914,397555,397855,300,397586.6667,06:37.7,167.88,371.9,64,59,
BDL004_Goose_EyeTracking_Walk.mov,737,fixation,11935,398221.6667,398555,333.333333,398286.6667,06:38.4,75.44,333.28,56,53,
BDL004_Goose_EyeTracking_Walk.mov,738,fixation,11950,398823.3333,398990,166.666667,398788.3333,06:38.9,276.83,457.24,41,56,
BDL004_Goose_EyeTracking_Walk.mov,739,fixation,11959,399156.6667,399256.6667,100,399088.3333,06:39.2,408.41,400.4,68,76,
BDL004_Goose_EyeTracking_Walk.mov,740,fixation,11966,399390,399490,100,399321.6667,06:39.4,343.74,451.26,76,80,
BDL004_Goose_EyeTracking_Walk.mov,741,fixation,11972,399590,399690,100,399521.6667,06:39.6,246.49,463.07,72,72,
BDL004_Goose_EyeTracking_Walk.mov,742,fixation,11981,399856.6667,400025,168.333333,399821.6667,06:39.9,410.1,436.72,72,76,
BDL004_Goose_EyeTracking_Walk.mov,743,fixation,11990,400125,400358.3333,233.333333,400123.3333,06:40.2,294.99,408.37,53,52,
BDL004_Goose_EyeTracking_Walk.mov,744,fixation,12008,400358.3333,401326.6667,968.333333,400723.3333,06:40.8,257.82,369.33,54,50,
BDL004_Goose_EyeTracking_Walk.mov,745,fixation,12034,401493.3333,401893.3333,400,401591.6667,06:41.7,161.71,322.09,59,65,
BDL004_Goose_EyeTracking_Walk.mov,746,fixation,12045,402026.6667,402126.6667,100,401958.3333,06:42.0,66.86,368.77,48,37,
BDL004_Goose_EyeTracking_Walk.mov,747,fixation,12048,402126.6667,402226.6667,100,402058.3333,06:42.1,118.46,398.96,46,37,
BDL004_Goose_EyeTracking_Walk.mov,748,fixation,12056,402393.3333,402493.3333,100,402325,06:42.4,126.08,389.89,58,62,
BDL004_Goose_EyeTracking_Walk.mov,749,fixation,12090,403495,403628.3333,133.333333,403460,06:43.5,421.25,319.74,42,42,
BDL004_Goose_EyeTracking_Walk.mov,750,fixation,12097,403761.6667,403863.3333,101.666667,403693.3333,06:43.8,377.14,318.64,38,44,
BDL004_Goose_EyeTracking_Walk.mov,751,fixation,12105,403996.6667,404130,133.333333,403961.6667,06:44.0,253.44,302.75,23,32,
BDL004_Goose_EyeTracking_Walk.mov,752,fixation,12111,404130,404430,300,404161.6667,06:44.2,291.37,284.26,21,32,
BDL004_Goose_EyeTracking_Walk.mov,753,fixation,12122,404496.6667,404763.3333,266.666667,404528.3333,06:44.6,305.71,350.56,38,38,
BDL004_Goose_EyeTracking_Walk.mov,754,fixation,12135,404930,405231.6667,301.666667,404961.6667,06:45.0,398.09,303.83,43,43,
BDL004_Goose_EyeTracking_Walk.mov,755,fixation,12163,405765,406265,500,405896.6667,06:46.0,262.45,338.8,58,51,
BDL004_Goose_EyeTracking_Walk.mov,756,fixation,12181,406466.6667,406733.3333,266.666667,406498.3333,06:46.6,156.64,327.09,47,44,
BDL004_Goose_EyeTracking_Walk.mov,757,fixation,12189,406733.3333,407000,266.666667,406765,06:46.8,194.81,314.37,45,41,
BDL004_Goose_EyeTracking_Walk.mov,758,fixation,12197,407066.6667,407200,133.333333,407031.6667,06:47.1,186.21,320,47,41,
BDL004_Goose_EyeTracking_Walk.mov,759,fixation,12204,407266.6667,407466.6667,200,407265,06:47.3,268.98,307,53,40,
BDL004_Goose_EyeTracking_Walk.mov,760,fixation,12220,407533.3333,408268.3333,735,407800,06:47.9,250.44,290.08,58,46,
BDL004_Goose_EyeTracking_Walk.mov,761,fixation,12234,408268.3333,408501.6667,233.333333,408266.6667,06:48.3,251.06,330.82,67,40,
BDL004_Goose_EyeTracking_Walk.mov,762,fixation,12242,408568.3333,408701.6667,133.333333,408533.3333,06:48.6,231.55,330.17,52,44,
BDL004_Goose_EyeTracking_Walk.mov,763,fixation,12245,408701.6667,408801.6667,100,408633.3333,06:48.7,208.62,336.94,60,60,
BDL004_Goose_EyeTracking_Walk.mov,764,fixation,12254,409003.3333,409103.3333,100,408935,06:49.0,165.39,387.46,60,22,
BDL004_Goose_EyeTracking_Walk.mov,765,fixation,12261,409236.6667,409336.6667,100,409168.3333,06:49.2,216.66,293.21,52,38,
BDL004_Goose_EyeTracking_Walk.mov,766,fixation,12268,409470,409570,100,409401.6667,06:49.5,166.33,325.83,64,46,
BDL004_Goose_EyeTracking_Walk.mov,767,fixation,12278,409770,409936.6667,166.666667,409735,06:49.8,220.52,288.76,30,38,
BDL004_Goose_EyeTracking_Walk.mov,768,fixation,12285,409936.6667,410203.3333,266.666667,409968.3333,06:50.0,193.28,262.15,26,36,
BDL004_Goose_EyeTracking_Walk.mov,769,fixation,12306,410571.6667,411005,433.333333,410670,06:50.7,120.53,350.69,24,32,
BDL004_Goose_EyeTracking_Walk.mov,770,fixation,12326,411371.6667,411540,168.333333,411336.6667,06:51.4,137.95,287.46,50,47,
BDL004_Goose_EyeTracking_Walk.mov,771,fixation,12334,411573.3333,411840,266.666667,411605,06:51.7,181,307.78,38,43,
BDL004_Goose_EyeTracking_Walk.mov,772,fixation,12350,411873.3333,412606.6667,733.333333,412138.3333,06:52.2,158.59,349.96,46,46,
BDL004_Goose_EyeTracking_Walk.mov,773,fixation,12362,412606.6667,412706.6667,100,412538.3333,06:52.6,143.73,395.02,45,40,
BDL004_Goose_EyeTracking_Walk.mov,774,fixation,12375,413008.3333,413141.6667,133.333333,412973.3333,06:53.0,252.13,308.38,34,43,
BDL004_Goose_EyeTracking_Walk.mov,775,fixation,12390,413141.6667,414043.3333,901.666667,413473.3333,06:53.5,251.83,308.13,36,42,
BDL004_Goose_EyeTracking_Walk.mov,776,fixation,12409,414176.6667,414276.6667,100,414108.3333,06:54.2,183.82,318.61,36,40,
BDL004_Goose_EyeTracking_Walk.mov,777,fixation,12441,414276.6667,416278.3333,2001.666667,415175,06:55.2,245,325.81,22,36,
BDL004_Goose_EyeTracking_Walk.mov,778,fixation,12487,416646.6667,416980,333.333333,416711.6667,06:56.8,153.6,345.51,35,33,
BDL004_Goose_EyeTracking_Walk.mov,779,fixation,12494,417013.3333,417113.3333,100,416945,06:57.0,138.61,392.63,34,31,
BDL004_Goose_EyeTracking_Walk.mov,780,fixation,12500,417213.3333,417313.3333,100,417145,06:57.2,124.35,403.17,29,38,
BDL004_Goose_EyeTracking_Walk.mov,781,fixation,12514,417646.6667,417780,133.333333,417611.6667,06:57.7,97.4,379.54,34,33,
BDL004_Goose_EyeTracking_Walk.mov,782,fixation,12519,417813.3333,417981.6667,168.333333,417778.3333,06:57.8,91.84,370.85,35,32,
BDL004_Goose_EyeTracking_Walk.mov,783,fixation,12533,418281.6667,418415,133.333333,418246.6667,06:58.3,122.89,412.79,58,60,
BDL004_Goose_EyeTracking_Walk.mov,784,fixation,12548,418748.3333,418948.3333,200,418746.6667,06:58.8,99.82,330.27,49,47,
BDL004_Goose_EyeTracking_Walk.mov,785,fixation,12555,419015,419183.3333,168.333333,418980,06:59.0,97.79,276.34,46,42,
BDL004_Goose_EyeTracking_Walk.mov,786,fixation,12563,419183.3333,419516.6667,333.333333,419248.3333,06:59.3,85.96,296.83,50,41,
BDL004_Goose_EyeTracking_Walk.mov,787,fixation,12571,419583.3333,419683.3333,100,419515,06:59.6,142,419.96,68,68,
BDL004_Goose_EyeTracking_Walk.mov,788,fixation,12576,419716.6667,419883.3333,166.666667,419681.6667,06:59.8,279.08,434.54,46,52,
BDL004_Goose_EyeTracking_Walk.mov,789,fixation,12582,419916.6667,420050,133.333333,419881.6667,07:00.0,163.89,416.41,64,64,
BDL004_Goose_EyeTracking_Walk.mov,790,fixation,12589,420150,420316.6667,166.666667,420115,07:00.2,161.37,423,64,61,
BDL004_Goose_EyeTracking_Walk.mov,791,fixation,12595,420383.3333,420485,101.666667,420315,07:00.4,178.24,395.92,63,47,
BDL004_Goose_EyeTracking_Walk.mov,792,fixation,12598,420485,420585,100,420416.6667,07:00.5,160.92,398.11,72,72,
BDL004_Goose_EyeTracking_Walk.mov,793,fixation,12611,420785,421151.6667,366.666667,420850,07:00.9,241.99,377.54,65,51,
BDL004_Goose_EyeTracking_Walk.mov,794,fixation,12622,421285,421385,100,421216.6667,07:01.3,156.51,336.45,46,43,
BDL004_Goose_EyeTracking_Walk.mov,795,fixation,12643,421920,422153.3333,233.333333,421918.3333,07:02.0,88.48,381.93,48,42,
BDL004_Goose_EyeTracking_Walk.mov,796,fixation,12658,422486.6667,422586.6667,100,422418.3333,07:02.5,198.52,201.34,35,38,
BDL004_Goose_EyeTracking_Walk.mov,797,fixation,12665,422620,422886.6667,266.666667,422651.6667,07:02.7,179.5,227.46,33,31,
BDL004_Goose_EyeTracking_Walk.mov,798,fixation,12685,422988.3333,423888.3333,900,423320,07:03.4,202.15,318.8,41,44,
BDL004_Goose_EyeTracking_Walk.mov,799,fixation,12702,423888.3333,424088.3333,200,423886.6667,07:04.0,201.87,319.13,35,32,
BDL004_Goose_EyeTracking_Walk.mov,800,fixation,12710,424223.3333,424323.3333,100,424155,07:04.2,272.69,302.43,32,38,
BDL004_Goose_EyeTracking_Walk.mov,801,fixation,12753,424323.3333,427093.3333,2770,425590,07:05.7,284.41,343.41,60,60,
BDL004_Goose_EyeTracking_Walk.mov,802,fixation,12804,427326.6667,427460,133.333333,427291.6667,07:07.4,213.03,420.6,41,34,
BDL004_Goose_EyeTracking_Walk.mov,803,fixation,12811,427560,427693.3333,133.333333,427525,07:07.6,222.19,384.66,46,37,
BDL004_Goose_EyeTracking_Walk.mov,804,fixation,12822,427693.3333,428295,601.666667,427891.6667,07:08.0,240.4,335.73,40,31,
BDL004_Goose_EyeTracking_Walk.mov,805,fixation,12834,428361.6667,428461.6667,100,428293.3333,07:08.4,294.3,301.63,56,56,
BDL004_Goose_EyeTracking_Walk.mov,806,fixation,12851,428595,429330,735,428860,07:08.9,310.66,341.58,39,37,
BDL004_Goose_EyeTracking_Walk.mov,807,fixation,12873,429630,429763.3333,133.333333,429595,07:09.7,260.15,308.51,31,37,
BDL004_Goose_EyeTracking_Walk.mov,808,fixation,12888,429830,430598.3333,768.333333,430095,07:10.2,189.77,307.7,35,38,
BDL004_Goose_EyeTracking_Walk.mov,809,fixation,12904,430631.6667,430831.6667,200,430630,07:10.7,179.8,346.01,60,52,
BDL004_Goose_EyeTracking_Walk.mov,810,fixation,12913,430865,431231.6667,366.666667,430930,07:11.0,214.64,335.14,60,60,
BDL004_Goose_EyeTracking_Walk.mov,811,fixation,12922,431298.3333,431398.3333,100,431230,07:11.3,162.38,395.36,52,52,
BDL004_Goose_EyeTracking_Walk.mov,812,fixation,12934,431598.3333,431900,301.666667,431630,07:11.7,229.56,299.41,39,36,
BDL004_Goose_EyeTracking_Walk.mov,813,fixation,12944,431966.6667,432200,233.333333,431965,07:12.0,282.12,312.65,60,60,
BDL004_Goose_EyeTracking_Walk.mov,814,fixation,12950,432200,432333.3333,133.333333,432165,07:12.2,277,308.8,60,60,
BDL004_Goose_EyeTracking_Walk.mov,815,fixation,12955,432333.3333,432566.6667,233.333333,432331.6667,07:12.4,232.75,316.44,34,31,
BDL004_Goose_EyeTracking_Walk.mov,816,fixation,12987,432566.6667,434470,1903.333333,433400,07:13.5,255,353.91,45,37,
BDL004_Goose_EyeTracking_Walk.mov,817,fixation,13019,434470,434703.3333,233.333333,434468.3333,07:14.5,188.26,260.33,34,31,
BDL004_Goose_EyeTracking_Walk.mov,818,fixation,13031,434736.6667,435236.6667,500,434868.3333,07:14.9,239.75,314.9,48,38,
BDL004_Goose_EyeTracking_Walk.mov,819,fixation,13048,435470,435603.3333,133.333333,435435,07:15.5,333.79,314.55,42,33,
BDL004_Goose_EyeTracking_Walk.mov,820,fixation,13064,436005,436138.3333,133.333333,435970,07:16.0,374.82,437.56,23,31,
BDL004_Goose_EyeTracking_Walk.mov,821,fixation,13113,437506.6667,437940,433.333333,437605,07:17.7,284.6,337.96,52,52,
BDL004_Goose_EyeTracking_Walk.mov,822,fixation,13151,438206.6667,439776.6667,1570,438873.3333,07:18.9,247.98,348.75,40,39,
BDL004_Goose_EyeTracking_Walk.mov,823,fixation,13181,439943.3333,440043.3333,100,439875,07:19.9,160.33,398.06,41,40,
BDL004_Goose_EyeTracking_Walk.mov,824,fixation,13187,440110,440243.3333,133.333333,440075,07:20.1,172.39,316.71,38,33,
BDL004_Goose_EyeTracking_Walk.mov,825,fixation,13192,440243.3333,440476.6667,233.333333,440241.6667,07:20.3,175.15,341.61,39,36,
BDL004_Goose_EyeTracking_Walk.mov,826,fixation,13200,440576.6667,440676.6667,100,440508.3333,07:20.6,243.17,324.79,39,41,
BDL004_Goose_EyeTracking_Walk.mov,827,fixation,13208,440776.6667,440978.3333,201.666667,440776.6667,07:20.8,269.56,300.98,43,41,
BDL004_Goose_EyeTracking_Walk.mov,828,fixation,13230,441011.6667,442246.6667,1235,441510,07:21.6,222.41,295.56,35,34,
BDL004_Goose_EyeTracking_Walk.mov,829,fixation,13256,442346.6667,442646.6667,300,442378.3333,07:22.4,243.92,338.39,44,40,
BDL004_Goose_EyeTracking_Walk.mov,830,fixation,13262,442646.6667,442746.6667,100,442578.3333,07:22.6,207.09,394.07,48,62,
BDL004_Goose_EyeTracking_Walk.mov,831,fixation,13266,442780,442880,100,442711.6667,07:22.8,237.01,391.78,50,45,
BDL004_Goose_EyeTracking_Walk.mov,832,fixation,13279,442913.3333,443615,701.666667,443145,07:23.2,277.98,305.55,33,40,
BDL004_Goose_EyeTracking_Walk.mov,833,fixation,13293,443615,443848.3333,233.333333,443613.3333,07:23.7,297.58,304.13,38,43,
BDL004_Goose_EyeTracking_Walk.mov,834,fixation,13313,444315,444448.3333,133.333333,444280,07:24.3,233.03,256.6,31,40,
BDL004_Goose_EyeTracking_Walk.mov,835,fixation,13320,444548.3333,444683.3333,135,444513.3333,07:24.6,275.32,305.07,27,38,
BDL004_Goose_EyeTracking_Walk.mov,836,fixation,13328,444750,445016.6667,266.666667,444781.6667,07:24.8,203.33,299.68,35,43,
BDL004_Goose_EyeTracking_Walk.mov,837,fixation,13344,445350,445483.3333,133.333333,445315,07:25.4,413.75,291.34,26,34,
BDL004_Goose_EyeTracking_Walk.mov,838,fixation,13364,446018.3333,446185,166.666667,445983.3333,07:26.1,178.49,271.49,32,33,
BDL004_Goose_EyeTracking_Walk.mov,839,fixation,13368,446185,446285,100,446116.6667,07:26.2,174.8,253.71,36,37,
BDL004_Goose_EyeTracking_Walk.mov,840,fixation,13378,446418.3333,446685,266.666667,446450,07:26.5,209.78,318.45,40,41,
BDL004_Goose_EyeTracking_Walk.mov,841,fixation,13393,447018.3333,447118.3333,100,446950,07:27.0,121.42,312.09,42,33,
BDL004_Goose_EyeTracking_Walk.mov,842,fixation,13401,447253.3333,447386.6667,133.333333,447218.3333,07:27.3,129.46,397.04,48,48,
BDL004_Goose_EyeTracking_Walk.mov,843,fixation,13422,447953.3333,448086.6667,133.333333,447918.3333,07:28.0,250.83,299.87,52,54,
BDL004_Goose_EyeTracking_Walk.mov,844,fixation,13433,448120,448655,535,448285,07:28.4,224.34,319.26,53,48,
BDL004_Goose_EyeTracking_Walk.mov,845,fixation,13445,448755,448855,100,448686.6667,07:28.8,201.25,408.63,58,42,
BDL004_Goose_EyeTracking_Walk.mov,846,fixation,13455,448988.3333,449255,266.666667,449020,07:29.1,347.66,345.58,51,43,
BDL004_Goose_EyeTracking_Walk.mov,847,fixation,13466,449255,449723.3333,468.333333,449386.6667,07:29.5,315.7,342.55,47,44,
BDL004_Goose_EyeTracking_Walk.mov,848,fixation,13478,449790,450023.3333,233.333333,449788.3333,07:29.9,259.68,344.83,52,45,
BDL004_Goose_EyeTracking_Walk.mov,849,fixation,13493,450023.3333,450756.6667,733.333333,450288.3333,07:30.4,210.3,333.54,54,43,
BDL004_Goose_EyeTracking_Walk.mov,850,fixation,13513,450956.6667,451158.3333,201.666667,450956.6667,07:31.0,120.52,383.56,51,37,
BDL004_Goose_EyeTracking_Walk.mov,851,fixation,13531,451358.3333,451958.3333,600,451556.6667,07:31.6,170.88,341.19,48,39,
BDL004_Goose_EyeTracking_Walk.mov,852,fixation,13551,452225,452460,235,452225,07:32.3,270.02,296.87,50,47,
BDL004_Goose_EyeTracking_Walk.mov,853,fixation,13561,452526.6667,452826.6667,300,452558.3333,07:32.6,249.22,307.93,68,68,
BDL004_Goose_EyeTracking_Walk.mov,854,fixation,13569,452826.6667,453060,233.333333,452825,07:32.9,270.16,319.72,56,46,
BDL004_Goose_EyeTracking_Walk.mov,855,fixation,13605,453160,455130,1970,454026.6667,07:34.1,201.73,317.76,55,44,
BDL004_Goose_EyeTracking_Walk.mov,856,fixation,13646,455130,455863.3333,733.333333,455395,07:35.5,173.45,261.3,57,52,
BDL004_Goose_EyeTracking_Walk.mov,857,fixation,13666,455863.3333,456465,601.666667,456063.3333,07:36.1,249,330.97,65,63,
BDL004_Goose_EyeTracking_Walk.mov,858,fixation,13685,456631.6667,456998.3333,366.666667,456696.6667,07:36.8,179.1,347.9,50,39,
BDL004_Goose_EyeTracking_Walk.mov,859,fixation,13703,456998.3333,457833.3333,835,457298.3333,07:37.4,203.31,354.78,67,57,
BDL004_Goose_EyeTracking_Walk.mov,860,fixation,13726,458100,458233.3333,133.333333,458065,07:38.1,114.72,407.39,50,60,
BDL004_Goose_EyeTracking_Walk.mov,861,fixation,13729,458233.3333,458333.3333,100,458165,07:38.2,123.41,411.67,41,56,
BDL004_Goose_EyeTracking_Walk.mov,862,fixation,13754,459035,459168.3333,133.333333,459000,07:39.1,269.67,310.42,60,55,
