,/Users/pslive1/Documents/Walk_Projext/BDL079_Daisy_Walk_RouteP1/BDL079_Daisy_Walk_RouteP1.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
10,BDL079_Daisy_Walk_RouteP1.mov,10,fixation,111,3671.666667,3838.333333,166.666667,3670.0,00:00:03.70500,268.17,202.04,-1000.0,-1000.0,,,,building person plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person: 0.9452768134478349 sky: 0.04778001096290883 background: 0.00694317558925635,person: 0.9518859245630175 sky: 0.04811407543698252,0.77916015625,person:0.218056640625 plant_vertical:0.3535904947916667 building:0.103193359375 sky:0.257744140625
11,BDL079_Daisy_Walk_RouteP1.mov,11,fixation,128,3940.0,4673.333333,733.333333,4238.333333,00:00:04.27300,181.84,220.31,-1000.0,-1000.0,,,,plant_vertical,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.5193684895833334,plant_vertical:0.5193684895833334
12,BDL079_Daisy_Walk_RouteP1.mov,12,fixation,141,4673.333333,4806.666667,133.333333,4671.666667,00:00:04.70700,207.57,215.12,-1000.0,-1000.0,,,,plant_vertical,plant_vertical: 1.0 background: 0.0,plant_vertical: 1.0,0.47852213541666666,plant_vertical:0.47852213541666666
13,BDL079_Daisy_Walk_RouteP1.mov,13,fixation,146,4840.0,4973.333333,133.333333,4838.333333,00:00:04.87300,205.36,215.14,-1000.0,-1000.0,,,,building person plant_vertical plant_vertical plant_vertical sky sky sky,person: 0.9966083050692089 sky: 0.0023833531946099553 background: 0.0010083417361811348,person: 0.9976142411451643 sky: 0.0023857588548357495,0.7813020833333333,person:0.25735677083333336 plant_vertical:0.26770182291666667 sky:0.274501953125 building:0.09763671875
14,BDL079_Daisy_Walk_RouteP1.mov,14,fixation,164,5106.666667,5908.333333,801.666667,5440.0,00:00:05.47500,264.3,202.86,-1000.0,-1000.0,,,,building person plant_vertical plant_vertical plant_vertical sky sky,person: 0.9854054547113017 sky: 0.012040499863176138 plant_vertical: 0.0011858068047067409 background: 0.0013682386208154701,person: 0.9867555717939349 sky: 0.01205699671172817 plant_vertical: 0.0011874314943368651,0.7830078125,person:0.2538606770833333 building:0.08864908854166667 plant_vertical:0.38449544270833336 sky:0.27203450520833333
15,BDL079_Daisy_Walk_RouteP1.mov,15,fixation,179,5975.0,6075.0,100.0,5940.0,00:00:05.97500,263.35,203.04,-1000.0,-1000.0,,,,building person plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person: 0.9657054489220414 sky: 0.032475211498226145 background: 0.001819339579732557,person: 0.967465597375376 sky: 0.03253440262462408,0.7559375,person:0.23890625 plant_vertical:0.29169921875 building:0.10211588541666666 sky:0.21923502604166667
16,BDL079_Daisy_Walk_RouteP1.mov,16,fixation,193,6341.666667,6610.0,268.333333,6406.666667,00:00:06.44200,264.41,202.84,-1000.0,-1000.0,,,,building person plant_vertical plant_vertical plant_vertical sky sky sky,person: 0.9412505623031939 sky: 0.04084570400359874 plant_vertical: 0.015744489428699954 background: 0.0021592442645074223,person: 0.9432873501036877 sky: 0.04093409070417456 plant_vertical: 0.01577855919213777,0.8189127604166667,person:0.23263346354166667 plant_vertical:0.40570638020833333 building:0.09081380208333334 sky:0.32228515625
17,BDL079_Daisy_Walk_RouteP1.mov,17,fixation,216,6910.0,7610.0,700.0,7175.0,00:00:07.21000,263.61,202.93,-1000.0,-1000.0,,,,building building person plant_vertical plant_vertical plant_vertical plant_vertical sky sky,person: 0.9220517316966242 sky: 0.00920648838228847 plant_vertical: 0.043138974134151686 background: 0.025602805786935554,person: 0.946279132547467 sky: 0.00944839377305858 plant_vertical: 0.04427247367947449,0.8387955729166666,person:0.23285481770833333 plant_vertical:0.5189192708333333 sky:0.303916015625 building:0.12234375
18,BDL079_Daisy_Walk_RouteP1.mov,18,fixation,231,7610.0,7878.333333,268.333333,7675.0,00:00:07.71000,41.71,107.31,-1000.0,-1000.0,,,,building building person plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky sky,sky: 0.48495557350565427 background: 0.5150444264943457,sky: 1.0,0.811708984375,person:0.23589518229166667 plant_vertical:0.506318359375 building:0.12434895833333334 sky:0.230380859375
19,BDL079_Daisy_Walk_RouteP1.mov,19,fixation,240,8011.666667,8111.666667,100.0,7976.666667,00:00:08.01200,58.06,106.65,-1000.0,-1000.0,,,,building person plant_vertical plant_vertical plant_vertical sky sky sky,plant_vertical: 0.0001375515818431912 sky: 0.24965612104539203 sky: 0.7080467675378267 background: 0.042159559834938104,plant_vertical: 0.00014360594528613484 sky: 0.26064479069433477 sky: 0.7392116033603792,0.8045865885416666,person:0.2234765625 building:0.08974283854166666 plant_vertical:0.4234114583333333 sky:0.304130859375
20,BDL079_Daisy_Walk_RouteP1.mov,20,fixation,252,8378.333333,8545.0,166.666667,8376.666667,00:00:08.41200,268.52,201.72,-1000.0,-1000.0,,,,building building person plant_vertical plant_vertical plant_vertical sky sky sky sky,person: 0.5903760614638092 plant_vertical: 0.2713303679741205 plant_vertical: 0.11189417133614465 background: 0.026399399225925713,person: 0.6063842411297021 plant_vertical: 0.278687551916459 plant_vertical: 0.11492820695383885,0.886767578125,person:0.21096354166666667 building:0.19678059895833333 plant_vertical:0.5392252604166667 sky:0.24920898437499997
21,BDL079_Daisy_Walk_RouteP1.mov,21,fixation,267,8911.666667,9011.666667,100.0,8876.666667,00:00:08.91200,113.44,265.24,-1000.0,-1000.0,,,,building person plant_vertical plant_vertical plant_vertical sky sky,sky: 0.46349398150299764 plant_vertical: 0.015057861226007344 plant_vertical: 0.05730352744341683 sky: 0.44569410233768647 plant_vertical: 0.018357577729237348 background: 9.294976065436631e-05,sky: 0.4635370671624448 plant_vertical: 0.015059260980711132 plant_vertical: 0.057308854287706254 sky: 0.4457355333488264 plant_vertical: 0.01835928422031141,0.740810546875,sky:0.18805338541666666 plant_vertical:0.5359765625 person:0.07560872395833333 building:0.055162760416666665
22,BDL079_Daisy_Walk_RouteP1.mov,22,fixation,274,9011.666667,9346.666667,335.0,9111.666667,00:00:09.14700,113.55,292.82,-1000.0,-1000.0,,,,building pavement person person plant_vertical plant_vertical sky sky,plant_vertical: 0.08714972340618482 sky: 0.8503672803119615 background: 0.06248299628185363,plant_vertical: 0.09295801895917973 sky: 0.9070419810408202,0.908916015625,plant_vertical:0.7052604166666666 sky:0.08439127604166667 person:0.0836328125 building:0.03243489583333333 pavement:0.054742838541666665
23,BDL079_Daisy_Walk_RouteP1.mov,23,fixation,283,9413.333333,9546.666667,133.333333,9411.666667,00:00:09.44700,148.14,344.44,-1000.0,-1000.0,,,,building person person plant_vertical plant_vertical sky sky sky,plant_vertical: 0.2640873191942497 sky: 0.6839116159375277 background: 0.052001064868222556,plant_vertical: 0.27857343442853133 sky: 0.7214265655714687,0.9559244791666667,person:0.06170247395833333 plant_vertical:0.7936360677083334 sky:0.10298502604166668 building:0.025520833333333333
24,BDL079_Daisy_Walk_RouteP1.mov,24,fixation,290,9646.666667,9813.333333,166.666667,9645.0,00:00:09.68000,125.81,325.66,-1000.0,-1000.0,,,,building person plant_vertical plant_vertical sky sky,plant_vertical: 0.15546796223301862 background: 0.8445320377669814,plant_vertical: 1.0,0.8908756510416667,plant_vertical:0.7961263020833333 person:0.03505208333333333 building:0.05044921875 sky:0.03884114583333333
25,BDL079_Daisy_Walk_RouteP1.mov,25,fixation,333,11115.0,11215.0,100.0,11080.0,00:00:11.11500,256.27,204.24,-1000.0,-1000.0,,,,building person plant_vertical plant_vertical plant_vertical sky sky,person: 0.43109901326981964 plant_vertical: 0.07398045982598551 plant_vertical: 0.32367666358819813 sky: 0.07398045982598551 sky: 0.0779176590677101 background: 0.019345744422301074,person: 0.43960346964064434 plant_vertical: 0.07543990086741016 plant_vertical: 0.33006195786864934 sky: 0.07543990086741016 sky: 0.079454770755886,0.8233203125,person:0.18673502604166667 plant_vertical:0.6311881510416666 building:0.07091796875 sky:0.22273437499999998
26,BDL079_Daisy_Walk_RouteP1.mov,26,fixation,342,11381.666667,11548.333333,166.666667,11380.0,00:00:11.41500,258.67,203.77,-1000.0,-1000.0,,,,building person plant_vertical plant_vertical plant_vertical sky sky sky,person: 0.8745750581499374 sky: 0.054124172481660404 plant_vertical: 0.029432814456969048 sky: 0.001610305958132045 background: 0.040257648953301126,person: 0.9112602535421327 sky: 0.0563944817300522 plant_vertical: 0.030667412378821774 sky: 0.0016778523489932886,0.7256868489583334,person:0.21778645833333332 sky:0.31830078125 plant_vertical:0.27848958333333335 building:0.07341796875
27,BDL079_Daisy_Walk_RouteP1.mov,27,fixation,360,11615.0,12516.666667,901.666667,11981.666667,00:00:12.01700,265.4,202.01,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical sky sky sky,person: 1.0 background: 0.0,person: 1.0,0.842841796875,person:0.2586490885416667 building:0.07259765625 plant_vertical:0.38489908854166666 sky:0.31889973958333334 pavement:0.059895833333333336 plant_horizontal:0.020325520833333333
28,BDL079_Daisy_Walk_RouteP1.mov,28,fixation,394,13118.333333,13285.0,166.666667,13116.666667,00:00:13.15200,258.66,203.77,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 0.8565404711705931 sky: 0.028691905765881383 background: 0.11476762306352553,plant_vertical: 0.9675882779331055 sky: 0.03241172206689448,0.8733365885416666,plant_vertical:0.08939778645833334 building:0.14294921875 pavement:0.22935221354166666 person:0.26228515625 sky:0.09999348958333333 plant_horizontal:0.05538736979166667
29,BDL079_Daisy_Walk_RouteP1.mov,29,fixation,400,13318.333333,13451.666667,133.333333,13316.666667,00:00:13.35200,259.39,203.65,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 0.7401165968300237 pavement: 0.06230643104390599 plant_horizontal: 0.093732920386227 background: 0.10384405173984332,plant_vertical: 0.8258792437487295 pavement: 0.06952632648912381 plant_horizontal: 0.10459442976214678,0.8672688802083334,plant_vertical:0.08063151041666666 sky:0.07757486979166667 pavement:0.30864583333333334 person:0.21010091145833334 building:0.13501953125 plant_horizontal:0.06212565104166667
30,BDL079_Daisy_Walk_RouteP1.mov,30,fixation,414,13751.666667,13985.0,233.333333,13783.333333,00:00:13.81800,261.32,203.31,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 0.7231643597029975 pavement: 0.12228435236960308 plant_horizontal: 0.03382528187734898 background: 0.12072600605005042,plant_vertical: 0.8224562135112594 pavement: 0.1390742285237698 plant_horizontal: 0.038469557964970806,0.8485384114583333,person:0.18244140625 plant_vertical:0.08349609375 pavement:0.32017578125 sky:0.07521484375 building:0.12941080729166668 plant_horizontal:0.06248046875
31,BDL079_Daisy_Walk_RouteP1.mov,31,fixation,422,14018.333333,14218.333333,200.0,14050.0,00:00:14.08500,263.23,202.97,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 0.8089364035087719 pavement: 0.10115131578947369 plant_horizontal: 0.018731725146198832 background: 0.07118055555555555,plant_vertical: 0.8709296606000984 pavement: 0.10890309886866699 plant_horizontal: 0.02016724053123463,0.8579622395833333,person:0.15272786458333334 plant_vertical:0.09707682291666667 sky:0.08384114583333334 pavement:0.3587923177083333 building:0.14267578125 plant_horizontal:0.046549479166666664
32,BDL079_Daisy_Walk_RouteP1.mov,32,fixation,433,14318.333333,14686.666667,368.333333,14418.333333,00:00:14.45300,41.37,107.47,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical sky,person: 0.9044102973458391 sky: 0.012871682298942326 background: 0.08271802035521852,person: 0.9859675840313282 sky: 0.014032415968671816,0.85578125,person:0.1515234375 pavement:0.31909830729166666 sky:0.083544921875 building:0.16562174479166666 plant_vertical:0.098076171875 plant_horizontal:0.04333984375
33,BDL079_Daisy_Walk_RouteP1.mov,33,fixation,442,14686.666667,14920.0,233.333333,14718.333333,00:00:14.75300,263.29,202.88,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical sky,plant_vertical: 0.8708708708708709 pavement: 0.04022204022204022 plant_horizontal: 0.009737009737009738 background: 0.07917007917007916,plant_vertical: 0.9457456270382449 pavement: 0.04368020555390849 plant_horizontal: 0.010574167407846625,0.86078125,plant_vertical:0.09829427083333334 person:0.15220703125 pavement:0.316552734375 sky:0.081787109375 building:0.16088216145833334 plant_horizontal:0.055820312500000004
34,BDL079_Daisy_Walk_RouteP1.mov,34,fixation,477,15420.0,16488.333333000002,1068.333333,15886.666667,00:00:15.92200,262.35,203.23,-1000.0,-1000.0,,,,building pavement person plant_vertical plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.7896647135416667,person:0.292314453125 sky:0.22329101562499998 building:0.08969075520833333 plant_vertical:0.123955078125 pavement:0.06645182291666667
35,BDL079_Daisy_Walk_RouteP1.mov,35,fixation,496,16521.666666999998,16655.0,133.333333,16520.0,00:00:16.55500,263.56,203.0,-1000.0,-1000.0,,,,building pavement person plant_vertical plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.7817545572916667,person:0.2858072916666667 sky:0.23416992187500002 plant_vertical:0.148544921875 building:0.0625 pavement:0.0553125
36,BDL079_Daisy_Walk_RouteP1.mov,36,fixation,500,16688.333333000002,16788.333333000002,100.0,16653.333333000002,00:00:16.68800,263.68,202.99,-1000.0,-1000.0,,,,building pavement person plant_vertical plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.74404296875,person:0.2681575520833333 sky:0.22694010416666666 plant_vertical:0.15331705729166667 building:0.07646809895833333 pavement:0.044593098958333334
37,BDL079_Daisy_Walk_RouteP1.mov,37,fixation,504,16788.333333000002,16921.666666999998,133.333333,16786.666666999998,00:00:16.82200,27.34,117.0,-1000.0,-1000.0,,,,building pavement person plant_vertical plant_vertical plant_vertical sky sky,sky: 0.6305346934200202 plant_vertical: 0.12464970294809999 background: 0.24481560363187985,sky: 0.8349413685616743 plant_vertical: 0.16505863143832566,0.7813509114583334,person:0.2678450520833333 plant_vertical:0.25917643229166665 sky:0.231298828125 pavement:0.05427083333333333 building:0.07605143229166667
38,BDL079_Daisy_Walk_RouteP1.mov,38,fixation,510,17023.333333000002,17123.333333000002,100.0,16988.333333000002,00:00:17.02300,51.16,107.12,-1000.0,-1000.0,,,,building pavement person plant_vertical plant_vertical sky sky,sky: 0.8365963855421686 plant_vertical: 0.07445406626506024 background: 0.08894954819277108,sky: 0.918276681475359 plant_vertical: 0.08172331852464097,0.7620572916666667,person:0.26275065104166667 sky:0.24567708333333332 plant_vertical:0.14708658854166667 building:0.05432942708333333 pavement:0.05462239583333333
39,BDL079_Daisy_Walk_RouteP1.mov,39,fixation,515,17156.666666999998,17290.0,133.333333,17155.0,00:00:17.19000,44.66,112.7,-1000.0,-1000.0,,,,building pavement person plant_vertical plant_vertical plant_vertical sky sky,sky: 0.6230813507290868 plant_vertical: 0.09804297774366846 background: 0.2788756715272448,sky: 0.8640415059199149 plant_vertical: 0.13595849408008515,0.7238997395833333,person:0.26154947916666665 plant_vertical:0.19022135416666663 sky:0.18240234375 building:0.06896809895833333 pavement:0.05427083333333333
40,BDL079_Daisy_Walk_RouteP1.mov,40,fixation,522,17290.0,17656.666666999998,366.666667,17388.333333000002,00:00:17.42300,263.02,203.1,-1000.0,-1000.0,,,,building pavement person plant_vertical plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.75970703125,person:0.269345703125 plant_vertical:0.15500651041666666 sky:0.21349934895833333 building:0.07191731770833333 pavement:0.054674479166666665
41,BDL079_Daisy_Walk_RouteP1.mov,41,fixation,539,17890.0,18190.0,300.0,17955.0,00:00:17.99000,261.62,203.32,-1000.0,-1000.0,,,,building pavement person plant_vertical plant_vertical sky sky,person: 0.9900082500687506 background: 0.009991749931249428,person: 1.0,0.8115006510416667,person:0.2725911458333333 sky:0.22830078125 plant_vertical:0.13388997395833335 building:0.11860677083333333 pavement:0.06491536458333333
42,BDL079_Daisy_Walk_RouteP1.mov,42,fixation,552,18391.666666999998,18525.0,133.333333,18390.0,00:00:18.42500,218.79,213.19,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.790166015625,person:0.28392903645833334 plant_vertical:0.13388020833333333 sky:0.21052734375 building:0.105693359375 plant_horizontal:0.008857421875 pavement:0.052259114583333335
43,BDL079_Daisy_Walk_RouteP1.mov,43,fixation,557,18591.666666999998,18691.666666999998,100.0,18556.666666999998,00:00:18.59200,184.97,220.69,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.8099055989583334,person:0.28402018229166665 plant_vertical:0.1408984375 sky:0.24215494791666667 plant_horizontal:0.016432291666666668 building:0.102880859375 pavement:0.057216796875
44,BDL079_Daisy_Walk_RouteP1.mov,44,fixation,562,18758.333333000002,18858.333333000002,100.0,18723.333333000002,00:00:18.75800,298.42,195.34,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical plant_vertical sky sky,person: 0.5797048308735906 sky: 0.3779448162068017 background: 0.04235035291960766,person: 0.6053412462908012 sky: 0.39465875370919884,0.79802734375,person:0.2866341145833333 plant_vertical:0.11133463541666666 sky:0.22025390625000002 building:0.120205078125 pavement:0.05319010416666667 plant_horizontal:0.009638671875
45,BDL079_Daisy_Walk_RouteP1.mov,45,fixation,567,18858.333333000002,19058.333333000002,200.0,18890.0,00:00:18.92500,291.19,196.13,-1000.0,-1000.0,,,,building pavement person plant_vertical plant_vertical sky sky,person: 0.6611517367458867 sky: 0.3216636197440585 background: 0.017184643510054845,person: 0.6727120535714286 sky: 0.32728794642857145,0.831298828125,person:0.281953125 plant_vertical:0.14039388020833332 building:0.11975911458333334 sky:0.23194010416666666 pavement:0.06421875
46,BDL079_Daisy_Walk_RouteP1.mov,46,fixation,584,19358.333333000002,19693.333333000002,335.0,19456.666666999998,00:00:19.49200,238.94,209.18,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,person: 0.9999083409715857 sky: 9.165902841429881e-05 background: 0.0,person: 0.9999083409715857 sky: 9.165902841429881e-05,0.7951790364583333,person:0.2831673177083333 plant_vertical:0.15111328125 sky:0.218447265625 building:0.11029296875 pavement:0.0691015625 plant_horizontal:0.014615885416666667
47,BDL079_Daisy_Walk_RouteP1.mov,47,fixation,604,19793.333333000002,20626.666666999998,833.333333,20125.0,00:00:20.16000,263.7,202.98,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky sky,person: 0.939482585245452 sky: 0.0553067007953195 background: 0.005210713959228449,person: 0.9444036022789928 sky: 0.05559639772100717,0.83556640625,person:0.29291015625 building:0.12330729166666667 plant_vertical:0.17406575520833334 sky:0.2059016927083333 pavement:0.06625651041666666 plant_horizontal:0.027177734375
48,BDL079_Daisy_Walk_RouteP1.mov,48,fixation,637,21195.0,21395.0,200.0,21226.666666999998,00:00:21.26200,267.06,201.95,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_horizontal plant_vertical plant_vertical sky sky sky,person: 1.0 background: 0.0,person: 1.0,0.8103873697916667,person:0.29268229166666665 plant_vertical:0.135595703125 sky:0.21972005208333334 pavement:0.069990234375 building:0.08218424479166667 plant_horizontal:0.04645833333333333
49,BDL079_Daisy_Walk_RouteP1.mov,49,fixation,643,21428.333333000002,21561.666666999998,133.333333,21426.666666999998,00:00:21.46200,268.19,201.52,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical sky sky,person: 0.9810248418736823 sky: 0.004858373819781832 background: 0.014116784306535887,person: 0.9950720595072059 sky: 0.004927940492794049,0.773193359375,person:0.31462890625 sky:0.213193359375 plant_vertical:0.072041015625 building:0.095517578125 plant_horizontal:0.01568033854166667 pavement:0.06820638020833333
50,BDL079_Daisy_Walk_RouteP1.mov,50,fixation,652,21695.0,21928.333333000002,233.333333,21726.666666999998,00:00:21.76200,268.89,201.63,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical plant_vertical sky sky,person: 0.989918430941252 sky: 0.0016497113005224085 background: 0.008431857758225645,person: 0.9983362602828357 sky: 0.0016637397171642481,0.8177408854166667,person:0.30430989583333334 plant_vertical:0.12403645833333334 building:0.10505859375 sky:0.22275065104166666 pavement:0.063291015625 plant_horizontal:0.00724609375
51,BDL079_Daisy_Walk_RouteP1.mov,51,fixation,657,21928.333333000002,22028.333333000002,100.0,21893.333333000002,00:00:21.92800,0.01,124.96,-1000.0,-1000.0,,,,building pavement person plant_vertical plant_vertical plant_vertical sky sky,sky: 0.31028394880094157 plant_vertical: 0.2062674709430631 plant_vertical: 0.15845225834927174 background: 0.32499632190672356,sky: 0.4596774193548387 plant_vertical: 0.3055797733217088 plant_vertical: 0.23474280732345248,0.7879947916666666,person:0.3000716145833333 plant_vertical:0.16874999999999998 building:0.07890299479166667 sky:0.21205729166666668 pavement:0.063017578125
52,BDL079_Daisy_Walk_RouteP1.mov,52,fixation,666,22128.333333000002,22396.666666999998,268.333333,22195.0,00:00:22.23000,269.58,201.71,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical plant_vertical sky sky,person: 1.0 background: 0.0,person: 1.0,0.7905533854166666,person:0.31817057291666667 sky:0.22263346354166666 plant_vertical:0.127197265625 building:0.05395182291666667 pavement:0.053369140625 plant_horizontal:0.027151692708333335
53,BDL079_Daisy_Walk_RouteP1.mov,53,fixation,679,22563.333333000002,22863.333333000002,300.0,22628.333333000002,00:00:22.66300,243.39,207.87,-1000.0,-1000.0,,,,pavement pavement person plant_vertical plant_vertical sky sky,person: 0.9971583096525805 background: 0.002841690347419562,person: 1.0,0.7965104166666667,person:0.34713541666666664 sky:0.2308658854166667 plant_vertical:0.16224283854166666 pavement:0.057526041666666666
54,BDL079_Daisy_Walk_RouteP1.mov,54,fixation,732,24398.333333000002,24531.666666999998,133.333333,24396.666666999998,00:00:24.43200,270.23,201.37,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical sky sky,plant_vertical: 0.9363828031900265 background: 0.06361719680997342,plant_vertical: 1.0,0.8075618489583334,person:0.31322265625 plant_vertical:0.21705403645833332 pavement:0.080009765625 plant_horizontal:0.05809895833333333 sky:0.08284505208333333 building:0.07812825520833333
55,BDL079_Daisy_Walk_RouteP1.mov,55,fixation,759,25100.0,25666.666666999998,566.666667,25298.333333000002,00:00:25.33300,261.29,203.36,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical plant_vertical plant_vertical sky,plant_horizontal: 0.18910610121393662 plant_vertical: 0.49448210625886807 plant_vertical: 0.035156865836355036 building: 0.15954595617215828 background: 0.12170897051868201,plant_horizontal: 0.21531143421288818 plant_vertical: 0.5630048465266559 plant_vertical: 0.04002872015796087 building: 0.18165499910249505,0.8313346354166666,pavement:0.3829264322916667 sky:0.09396158854166667 plant_horizontal:0.09006184895833333 building:0.08198242187499999 plant_vertical:0.26408528645833335
56,BDL079_Daisy_Walk_RouteP1.mov,56,fixation,780,25700.0,26468.333333000002,768.333333,25998.333333000002,00:00:26.03300,261.11,203.11,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical sky,pavement: 0.0003076213181573483 plant_horizontal: 0.19772360224563562 building: 0.40059986157040683 plant_vertical: 0.33507652080289163 background: 0.06629239406290856,pavement: 0.0003294621530351701 plant_horizontal: 0.21176179886335558 building: 0.42904208879005024 plant_vertical: 0.358866650193559,0.7817057291666667,sky:0.09141927083333333 pavement:0.370185546875 plant_horizontal:0.06048828125 building:0.08704752604166667 plant_vertical:0.29360026041666665
57,BDL079_Daisy_Walk_RouteP1.mov,57,fixation,814,27101.666667,27301.666667,200.0,27133.333333,00:00:27.16800,241.27,209.11,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_vertical plant_vertical sky,sky: 0.01652763701567007 building: 0.33772511109378656 building: 0.22437046854291728 plant_horizontal: 0.07827239416855071 background: 0.3431043891790754,sky: 0.025160218371706622 building: 0.5141229527652504 building: 0.34156183242345123 plant_horizontal: 0.11915499643959174,0.7843684895833334,pavement:0.34876627604166666 sky:0.110712890625 plant_vertical:0.14589192708333334 building:0.167275390625 plant_horizontal:0.054358723958333334
58,BDL079_Daisy_Walk_RouteP1.mov,58,fixation,832,27670.0,27970.0,300.0,27735.0,00:00:27.77000,281.7,198.23,-1000.0,-1000.0,,,,building building building pavement plant_horizontal plant_vertical plant_vertical plant_vertical plant_vertical plant_vertical sky,plant_vertical: 0.3286893246960689 plant_horizontal: 0.14579820747182537 building: 0.4384594906380335 background: 0.08705297719407223,plant_vertical: 0.36003110419906686 plant_horizontal: 0.15970062208398134 building: 0.4802682737169518,0.8484602864583334,pavement:0.41040364583333333 sky:0.08474934895833333 plant_vertical:0.3019921875 plant_horizontal:0.05775716145833333 building:0.08454427083333332
59,BDL079_Daisy_Walk_RouteP1.mov,59,fixation,841,28070.0,28170.0,100.0,28035.0,00:00:28.07000,259.21,202.97,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical pole sky sky,plant_vertical: 0.21478565179352582 building: 0.5437445319335084 plant_horizontal: 0.17401574803149605 background: 0.06745406824146982,plant_vertical: 0.23032179378928605 building: 0.5830753353973168 plant_horizontal: 0.18660287081339713,0.8856608072916666,plant_vertical:0.247890625 pavement:0.3988216145833333 sky:0.10353190104166668 person:0.014713541666666666 building:0.055576171875 plant_horizontal:0.085224609375 pole:0.021565755208333332
60,BDL079_Daisy_Walk_RouteP1.mov,60,fixation,849,28303.333333,28436.666667,133.333333,28301.666667,00:00:28.33700,264.68,201.94,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical sky sky,plant_vertical: 0.41021175176459806 plant_horizontal: 0.09597579979833165 background: 0.4938124484370703,plant_vertical: 0.8103947844983701 plant_horizontal: 0.18960521550162984,0.7739876302083334,plant_vertical:0.2554166666666667 pavement:0.3278125 sky:0.09278971354166667 person:0.03655598958333333 plant_horizontal:0.05510091145833333 building:0.019970703125
61,BDL079_Daisy_Walk_RouteP1.mov,61,fixation,860,28670.0,28805.0,135.0,28670.0,00:00:28.70500,271.64,200.68,-1000.0,-1000.0,,,,building building pavement person plant_horizontal plant_vertical sky sky,plant_vertical: 0.24847452816801477 plant_horizontal: 0.011281396338867603 building: 0.5742869306087697 background: 0.16595714488434796,plant_vertical: 0.29791578051892814 plant_horizontal: 0.013526159081242025 building: 0.6885580603998298,0.81890625,plant_vertical:0.26236328125 pavement:0.33160481770833333 sky:0.10145182291666666 plant_horizontal:0.0353515625 building:0.05237630208333334 person:0.06388997395833333
62,BDL079_Daisy_Walk_RouteP1.mov,62,fixation,872,28838.333333,29438.333333,600.0,29070.0,00:00:29.10500,262.16,202.1,-1000.0,-1000.0,,,,building pavement person plant_horizontal plant_vertical sky sky,plant_vertical: 0.2806569653646498 plant_horizontal: 0.1310526763679687 building: 0.5311888349927666 background: 0.05710152327461493,plant_vertical: 0.2976534296028881 plant_horizontal: 0.13898916967509026 building: 0.5633574007220217,0.8364290364583333,plant_vertical:0.23240234375 pavement:0.33887044270833333 sky:0.08421875 person:0.11620442708333334 plant_horizontal:0.048447265625 building:0.029156901041666666
